user_id,timestamp,location,device_type,login_method,login_success
user_12,2023-09-14 03:15:00,Brazil,iOS,OAuth,True
user_12,2023-09-16 00:42:00,Germany,Mac,OTP,True
user_12,2023-09-17 20:20:00,USA,iOS,OAuth,False
user_12,2023-09-19 12:25:00,Germany,Android,OTP,True
user_12,2023-09-19 23:37:00,USA,Android,password,True
user_12,2023-09-20 16:56:00,USA,Mac,password,True
user_12,2023-09-23 01:33:00,India,Linux,OTP,True
user_12,2023-09-28 09:58:00,Japan,Windows,password,True
user_12,2023-10-02 02:37:00,USA,iOS,OAuth,True
user_12,2023-10-05 05:27:00,Brazil,Linux,OAuth,True
user_12,2023-10-11 10:15:00,India,Android,OAuth,True
user_12,2023-10-15 17:46:00,USA,Windows,OAuth,True
user_12,2023-10-18 14:37:00,USA,Mac,OAuth,True
user_12,2023-10-23 05:36:00,USA,Linux,OTP,True
user_12,2023-10-28 17:24:00,Brazil,Windows,OAuth,True
user_12,2023-10-30 07:30:00,USA,Mac,password,True
user_12,2023-11-05 04:10:00,India,Mac,password,True
user_12,2023-11-07 07:22:00,USA,iOS,OAuth,True
user_12,2023-11-08 15:50:00,India,Android,OTP,False
user_12,2023-11-09 22:56:00,USA,Android,OTP,False
user_12,2023-11-12 08:38:00,India,Android,password,True
user_12,2023-11-15 03:20:00,USA,iOS,OAuth,True
user_13,2023-01-02 20:09:00,USA,iOS,password,True
user_13,2023-01-09 08:35:00,USA,Mac,OTP,True
user_13,2023-01-11 09:54:00,India,Android,OAuth,True
user_13,2023-01-17 19:58:00,India,Linux,password,True
user_13,2023-01-20 07:16:00,USA,Android,OTP,True
user_13,2023-01-22 06:00:00,USA,Android,OAuth,True
user_13,2023-01-23 21:08:00,Germany,Mac,OAuth,True
user_13,2023-01-29 16:47:00,USA,Linux,OTP,True
user_13,2023-02-05 11:50:00,India,Mac,OTP,True
user_13,2023-02-09 21:15:00,USA,Windows,password,False
user_13,2023-02-15 20:09:00,Brazil,iOS,OAuth,True
user_13,2023-02-20 14:56:00,Brazil,iOS,password,True
user_13,2023-02-22 15:32:00,USA,iOS,OAuth,True
user_13,2023-02-23 02:21:00,Brazil,iOS,OAuth,True
user_13,2023-02-24 10:36:00,USA,Mac,OAuth,True
user_13,2023-03-02 14:01:00,Brazil,Android,OAuth,True
user_13,2023-03-07 09:03:00,USA,Windows,OAuth,True
user_13,2023-03-13 09:53:00,USA,Android,OTP,True
user_13,2023-03-17 09:45:00,India,iOS,password,True
user_13,2023-03-22 06:06:00,USA,Android,password,True
user_13,2023-03-23 05:09:00,USA,iOS,OTP,False
user_13,2023-03-26 03:42:00,USA,Windows,OAuth,True
user_13,2023-04-01 02:33:00,USA,Windows,OTP,True
user_13,2023-04-03 10:48:00,India,Linux,OTP,True
user_13,2023-04-07 13:53:00,USA,Android,OAuth,True
user_13,2023-04-14 05:53:00,USA,iOS,OTP,True
user_13,2023-04-20 16:14:00,USA,Linux,OAuth,True
user_13,2023-04-25 04:55:00,Germany,Android,OAuth,True
user_13,2023-05-01 13:20:00,USA,Linux,OAuth,False
user_13,2023-05-07 21:01:00,USA,Linux,OAuth,True
user_13,2023-05-11 19:12:00,Germany,Android,OAuth,True
user_13,2023-05-13 09:04:00,Brazil,Windows,OAuth,True
user_13,2023-05-15 23:58:00,USA,Mac,password,True
user_13,2023-05-18 10:41:00,India,Linux,OAuth,True
user_13,2023-05-19 01:03:00,USA,Windows,password,True
user_13,2023-05-20 16:54:00,USA,iOS,OTP,True
user_13,2023-05-21 17:08:00,USA,Mac,OTP,True
user_13,2023-05-22 15:09:00,India,Android,OTP,True
user_13,2023-05-28 13:35:00,USA,iOS,password,False
user_13,2023-05-30 13:36:00,India,Android,password,True
user_13,2023-06-01 20:50:00,Brazil,iOS,OTP,True
user_13,2023-06-04 02:10:00,USA,iOS,OAuth,True
user_13,2023-06-09 23:11:00,India,iOS,password,True
user_13,2023-06-10 09:11:00,USA,Windows,password,True
user_13,2023-06-11 09:03:00,Japan,Android,OTP,True
user_13,2023-06-15 21:07:00,USA,Mac,OAuth,True
user_13,2023-06-16 01:28:00,Germany,Windows,password,True
user_13,2023-06-22 07:42:00,USA,iOS,OAuth,True
user_13,2023-06-26 06:55:00,USA,Linux,password,True
user_13,2023-07-03 04:39:00,Japan,Android,OTP,True
user_13,2023-07-09 17:48:00,USA,Mac,OTP,True
user_13,2023-07-15 12:12:00,USA,Windows,OAuth,True
user_13,2023-07-18 20:43:00,USA,Windows,OAuth,True
user_13,2023-07-21 19:15:00,Brazil,iOS,OTP,True
user_13,2023-07-26 20:19:00,Japan,iOS,OTP,True
user_13,2023-07-29 14:54:00,Germany,Android,OAuth,True
user_13,2023-08-03 20:52:00,Brazil,Windows,OTP,True
user_13,2023-08-05 04:46:00,USA,Android,OAuth,True
user_13,2023-08-07 17:06:00,India,Mac,OTP,True
user_13,2023-08-12 09:53:00,Japan,iOS,OAuth,True
user_13,2023-08-12 12:42:00,Germany,Linux,password,True
user_13,2023-08-15 19:18:00,USA,Linux,password,True
user_13,2023-08-22 02:53:00,Japan,Android,OTP,True
user_13,2023-08-26 03:35:00,USA,iOS,OTP,True
user_13,2023-08-28 05:39:00,Japan,Mac,OTP,True
user_13,2023-08-30 12:20:00,USA,Mac,OTP,True
user_13,2023-09-01 20:57:00,USA,Mac,OAuth,True
user_13,2023-09-05 22:20:00,USA,Windows,password,True
user_13,2023-09-06 19:55:00,India,Android,OAuth,True
user_13,2023-09-06 21:53:00,Germany,iOS,password,True
user_13,2023-09-12 09:44:00,USA,Linux,OTP,True
user_13,2023-09-18 22:46:00,Brazil,Android,password,True
user_13,2023-09-24 18:30:00,USA,Mac,OAuth,True
user_13,2023-09-26 05:41:00,USA,Android,OTP,True
user_13,2023-10-02 09:30:00,USA,Linux,OTP,True
user_13,2023-10-04 09:23:00,USA,Windows,OAuth,True
user_13,2023-10-10 07:03:00,USA,Windows,password,True
user_13,2023-10-12 16:45:00,USA,Windows,OTP,False
user_13,2023-10-16 19:39:00,India,Linux,password,True
user_13,2023-10-23 01:36:00,USA,Linux,OTP,True
user_13,2023-10-26 23:27:00,USA,Android,OTP,True
user_13,2023-10-29 09:06:00,USA,Linux,OTP,True
user_13,2023-11-02 22:39:00,USA,Mac,OAuth,True
user_13,2023-11-04 10:37:00,Japan,Mac,password,True
user_13,2023-11-07 12:29:00,Brazil,iOS,OTP,True
user_13,2023-11-11 20:39:00,USA,Mac,OTP,True
user_13,2023-11-11 23:28:00,USA,Android,password,True
user_13,2023-11-17 20:48:00,India,Linux,OTP,True
user_13,2023-11-21 06:53:00,USA,iOS,password,True
user_13,2023-11-25 19:50:00,USA,Mac,password,True
user_13,2023-11-28 06:50:00,Brazil,Android,OAuth,True
user_13,2023-11-29 09:17:00,USA,Linux,OTP,True
user_13,2023-12-03 12:01:00,USA,iOS,OTP,True
user_13,2023-12-07 10:09:00,USA,Windows,OTP,True
user_13,2023-12-14 07:40:00,USA,iOS,OAuth,True
user_13,2023-12-20 10:51:00,USA,Linux,OTP,True
user_13,2023-12-24 03:47:00,India,Android,OAuth,True
user_13,2023-12-29 05:59:00,Brazil,Android,OAuth,True
user_13,2024-01-01 12:23:00,USA,Mac,password,True
user_13,2024-01-05 08:40:00,USA,iOS,OAuth,True
user_14,2023-01-05 14:41:00,Brazil,Windows,password,True
user_14,2023-01-07 11:05:00,USA,Linux,OTP,True
user_14,2023-01-10 18:48:00,Germany,iOS,OAuth,True
user_14,2023-01-15 06:57:00,USA,Android,OTP,True
user_14,2023-01-21 23:23:00,India,Android,OTP,True
user_14,2023-01-23 21:14:00,USA,Windows,password,True
user_14,2023-01-26 13:28:00,India,Windows,password,True
user_14,2023-01-28 11:12:00,USA,Windows,password,True
user_14,2023-02-02 20:34:00,India,Windows,OTP,True
user_14,2023-02-08 19:48:00,Germany,Windows,password,True
user_14,2023-02-11 19:38:00,India,Windows,OAuth,True
user_14,2023-02-16 06:15:00,USA,Mac,OAuth,True
user_14,2023-02-19 12:00:00,USA,Mac,password,True
user_14,2023-02-25 12:00:00,Brazil,Windows,password,True
user_14,2023-03-01 13:36:00,Brazil,Linux,OTP,True
user_14,2023-03-06 21:20:00,Japan,iOS,OTP,True
user_14,2023-03-13 03:17:00,USA,iOS,password,True
user_14,2023-03-19 20:47:00,India,iOS,OTP,True
user_14,2023-03-25 19:53:00,India,iOS,OTP,True
user_14,2023-03-29 18:51:00,USA,Mac,password,True
user_14,2023-04-03 19:40:00,USA,Android,OTP,True
user_14,2023-04-05 14:21:00,USA,Windows,OAuth,True
user_14,2023-04-07 03:44:00,USA,Android,OAuth,True
user_14,2023-04-07 06:10:00,India,Android,OTP,True
user_14,2023-04-10 16:08:00,USA,Android,OTP,False
user_14,2023-04-17 11:19:00,USA,Windows,OAuth,True
user_14,2023-04-21 17:30:00,USA,iOS,OTP,True
user_14,2023-04-26 05:27:00,USA,Android,OTP,True
user_14,2023-04-28 17:51:00,USA,Android,OAuth,True
user_14,2023-05-01 11:25:00,India,iOS,OAuth,True
user_14,2023-05-04 13:49:00,USA,iOS,OTP,True
user_14,2023-05-09 06:44:00,USA,Windows,password,True
user_14,2023-05-10 20:12:00,USA,Android,OAuth,True
user_14,2023-05-16 00:00:00,USA,iOS,OTP,False
user_14,2023-05-18 03:26:00,USA,Mac,password,False
user_14,2023-05-24 05:40:00,USA,Windows,OTP,True
user_14,2023-05-27 07:20:00,USA,Android,OAuth,True
user_14,2023-05-27 09:44:00,USA,Mac,password,True
user_14,2023-06-02 00:40:00,USA,Android,OTP,True
user_14,2023-06-07 16:55:00,Japan,Android,OAuth,True
user_14,2023-06-08 01:44:00,USA,Mac,password,True
user_14,2023-06-11 02:40:00,Germany,Windows,OAuth,True
user_14,2023-06-16 11:12:00,USA,Linux,OTP,True
user_14,2023-06-16 14:48:00,USA,Mac,OTP,True
user_14,2023-06-21 15:55:00,USA,Windows,password,True
user_14,2023-06-26 21:55:00,Germany,Windows,OAuth,True
user_14,2023-06-29 07:00:00,USA,Linux,OTP,True
user_14,2023-07-01 02:28:00,India,Windows,OAuth,True
user_14,2023-07-07 08:42:00,India,Linux,OTP,False
user_14,2023-07-10 18:27:00,USA,Windows,OAuth,True
user_14,2023-07-13 06:05:00,Japan,Mac,OAuth,True
user_14,2023-07-18 04:48:00,USA,Mac,OTP,True
user_14,2023-07-24 20:37:00,USA,Mac,password,True
user_14,2023-07-25 08:15:00,India,Android,OAuth,True
user_14,2023-08-01 03:13:00,USA,Windows,password,True
user_14,2023-08-02 22:26:00,USA,iOS,OTP,True
user_14,2023-08-03 14:59:00,USA,Mac,OAuth,True
user_14,2023-08-09 17:36:00,Germany,Mac,OTP,True
user_14,2023-08-12 09:18:00,USA,iOS,OAuth,True
user_14,2023-08-16 08:18:00,Brazil,Android,OAuth,True
user_14,2023-08-18 13:09:00,USA,Android,OTP,True
user_14,2023-08-20 02:06:00,USA,Windows,OTP,True
user_14,2023-08-25 01:44:00,India,iOS,OAuth,True
user_14,2023-08-30 15:43:00,USA,Mac,OAuth,True
user_14,2023-09-03 14:49:00,USA,Android,OTP,True
user_14,2023-09-10 10:27:00,Japan,iOS,password,True
user_14,2023-09-11 05:25:00,India,Android,OTP,True
user_14,2023-09-14 05:29:00,India,Android,password,True
user_14,2023-09-19 23:48:00,USA,Mac,password,True
user_14,2023-09-24 03:23:00,Germany,Mac,OTP,True
user_14,2023-09-24 20:50:00,India,iOS,OTP,False
user_14,2023-09-27 00:50:00,India,Android,OAuth,True
user_14,2023-09-28 19:05:00,India,Linux,OTP,True
user_14,2023-10-02 11:11:00,USA,iOS,OAuth,True
user_14,2023-10-03 05:33:00,USA,Mac,password,True
user_14,2023-10-03 14:15:00,USA,Android,password,True
user_14,2023-10-04 17:22:00,USA,Android,OAuth,True
user_14,2023-10-10 07:18:00,India,iOS,OTP,True
user_14,2023-10-10 20:52:00,USA,iOS,OAuth,True
user_14,2023-10-11 16:23:00,USA,Mac,OAuth,True
user_14,2023-10-17 06:44:00,Japan,Windows,OTP,True
user_14,2023-10-17 23:28:00,USA,Android,OTP,True
user_14,2023-10-18 15:33:00,Brazil,Linux,OAuth,False
user_14,2023-10-19 02:49:00,Germany,Linux,password,True
user_14,2023-10-21 13:56:00,Japan,Windows,password,True
user_14,2023-10-24 05:10:00,India,Mac,password,True
user_14,2023-10-30 05:01:00,India,iOS,OAuth,True
user_14,2023-11-01 06:02:00,India,iOS,OTP,True
user_14,2023-11-02 11:00:00,Germany,iOS,OTP,False
user_14,2023-11-07 16:25:00,Germany,Android,password,True
user_14,2023-11-09 14:08:00,Germany,iOS,OTP,True
user_14,2023-11-15 08:06:00,USA,Mac,OAuth,True
user_14,2023-11-22 04:05:00,USA,Linux,OTP,True
user_14,2023-11-28 10:27:00,Japan,Linux,OTP,True
user_14,2023-12-03 03:12:00,Germany,Android,OAuth,True
user_14,2023-12-06 19:41:00,India,iOS,OAuth,True
user_14,2023-12-09 06:15:00,USA,iOS,OAuth,True
user_14,2023-12-12 03:47:00,USA,Android,OTP,True
user_14,2023-12-16 16:22:00,USA,Windows,OTP,True
user_14,2023-12-23 11:12:00,USA,Mac,OTP,True
user_15,2023-01-01 01:57:00,USA,Mac,password,True
user_15,2023-01-04 16:06:00,USA,Linux,OAuth,True
user_15,2023-01-10 11:52:00,India,iOS,password,True
user_15,2023-01-11 13:46:00,USA,Linux,password,True
user_15,2023-01-13 03:43:00,USA,iOS,password,True
user_15,2023-01-15 19:30:00,USA,Linux,password,True
user_15,2023-01-22 07:26:00,USA,Mac,OAuth,True
user_15,2023-01-23 04:40:00,Germany,Android,password,True
user_15,2023-01-28 18:09:00,Brazil,iOS,password,True
user_15,2023-02-04 12:51:00,India,Windows,OAuth,True
user_15,2023-02-11 02:22:00,USA,Windows,OTP,True
user_15,2023-02-15 01:32:00,Brazil,Android,OTP,True
user_15,2023-02-16 10:36:00,Brazil,Mac,OAuth,True
user_15,2023-02-23 07:14:00,Japan,Android,password,True
user_15,2023-02-26 18:37:00,India,Linux,OAuth,True
user_15,2023-03-05 05:02:00,USA,iOS,OAuth,True
user_15,2023-03-07 17:29:00,USA,Android,OTP,True
user_15,2023-03-14 12:09:00,India,Windows,password,True
user_15,2023-03-19 10:15:00,USA,Android,password,True
user_15,2023-03-20 22:30:00,USA,Android,OAuth,True
user_15,2023-03-21 12:07:00,India,Linux,password,True
user_15,2023-03-26 01:06:00,India,Mac,password,True
user_15,2023-03-31 12:35:00,India,Android,OTP,True
user_15,2023-04-07 00:45:00,USA,iOS,OAuth,True
user_15,2023-04-13 00:04:00,USA,Windows,OTP,False
user_15,2023-04-17 21:40:00,USA,iOS,password,False
user_15,2023-04-19 04:33:00,India,Android,OTP,True
user_15,2023-04-23 03:49:00,USA,Linux,OAuth,False
user_15,2023-04-23 10:35:00,Germany,Mac,OTP,True
user_15,2023-04-28 11:30:00,India,Android,password,True
user_15,2023-05-01 03:25:00,USA,Linux,password,True
user_15,2023-05-02 03:00:00,USA,Windows,password,True
user_15,2023-05-03 19:29:00,Brazil,Linux,password,True
user_15,2023-05-07 17:23:00,India,Windows,OTP,True
user_15,2023-05-12 20:26:00,USA,Linux,password,True
user_15,2023-05-18 23:30:00,USA,iOS,OAuth,True
user_15,2023-05-21 22:17:00,India,iOS,OAuth,True
user_15,2023-05-23 13:02:00,India,Windows,OTP,True
user_15,2023-05-30 04:23:00,Japan,iOS,password,True
user_15,2023-06-02 02:18:00,USA,Linux,password,True
user_15,2023-06-05 04:32:00,USA,Windows,password,False
user_15,2023-06-09 14:49:00,India,Linux,password,True
user_15,2023-06-09 20:11:00,USA,Android,password,True
user_15,2023-06-14 04:18:00,India,Windows,OTP,True
user_15,2023-06-19 16:48:00,Brazil,iOS,password,True
user_15,2023-06-21 19:52:00,USA,Android,OAuth,True
user_15,2023-06-22 01:54:00,USA,iOS,OTP,True
user_15,2023-06-25 21:09:00,USA,Mac,password,True
user_15,2023-06-29 20:00:00,India,Linux,OAuth,True
user_15,2023-07-03 06:43:00,USA,iOS,OTP,True
user_15,2023-07-03 23:48:00,India,Android,password,True
user_15,2023-07-10 07:30:00,Japan,Mac,password,True
user_15,2023-07-14 04:59:00,Brazil,Mac,password,True
user_15,2023-07-18 13:31:00,India,iOS,OAuth,True
user_15,2023-07-21 03:47:00,USA,iOS,password,True
user_15,2023-07-26 00:24:00,Japan,iOS,OTP,True
user_15,2023-07-31 03:13:00,India,Mac,OAuth,True
user_15,2023-08-01 17:13:00,India,Mac,password,True
user_15,2023-08-05 05:45:00,India,iOS,password,True
user_15,2023-08-10 03:21:00,Japan,Mac,OAuth,True
user_15,2023-08-16 13:45:00,Japan,Linux,password,True
user_15,2023-08-22 22:06:00,India,Windows,password,True
user_15,2023-08-26 12:59:00,Brazil,Mac,OAuth,True
user_15,2023-08-26 21:12:00,Germany,Android,OTP,True
user_15,2023-08-30 08:12:00,USA,Linux,password,False
user_15,2023-09-01 11:41:00,USA,Mac,password,True
user_15,2023-09-04 12:43:00,India,iOS,password,False
user_15,2023-09-11 07:43:00,USA,Windows,OTP,True
user_15,2023-09-12 05:35:00,India,Android,password,True
user_15,2023-09-17 22:55:00,Brazil,Android,OAuth,True
user_15,2023-09-22 05:11:00,USA,Android,OTP,True
user_15,2023-09-27 14:44:00,USA,Mac,password,True
user_15,2023-09-27 23:42:00,USA,Windows,OTP,True
user_15,2023-10-02 16:39:00,USA,Mac,password,True
user_15,2023-10-03 10:52:00,USA,Android,OAuth,True
user_15,2023-10-09 00:49:00,India,Android,password,True
user_15,2023-10-13 21:44:00,USA,Windows,OAuth,True
user_15,2023-10-18 05:46:00,Germany,Android,OAuth,True
user_15,2023-10-24 18:06:00,India,iOS,OAuth,True
user_15,2023-10-25 04:46:00,India,Android,OTP,True
user_15,2023-10-25 16:30:00,Brazil,Mac,OAuth,True
user_15,2023-10-31 19:32:00,USA,Windows,OAuth,True
user_15,2023-11-05 05:29:00,India,Windows,password,True
user_15,2023-11-08 13:09:00,USA,Linux,OTP,True
user_15,2023-11-13 19:17:00,USA,Linux,OAuth,True
user_15,2023-11-14 10:20:00,India,Mac,OTP,True
user_15,2023-11-19 13:50:00,USA,iOS,password,True
user_15,2023-11-21 15:05:00,Germany,iOS,password,True
user_15,2023-11-26 02:35:00,USA,Android,password,True
user_15,2023-11-28 03:35:00,USA,Mac,OTP,True
user_15,2023-11-29 04:22:00,USA,Mac,OAuth,True
user_15,2023-11-30 14:16:00,USA,Android,OAuth,True
user_15,2023-12-04 17:32:00,USA,Android,OAuth,True
user_15,2023-12-10 13:25:00,India,Mac,OTP,True
user_15,2023-12-16 19:51:00,USA,Mac,OTP,True
user_15,2023-12-23 06:26:00,Brazil,Mac,password,True
user_15,2023-12-24 22:05:00,USA,Windows,OTP,True
user_15,2023-12-28 10:22:00,USA,Android,OTP,True
user_15,2023-12-30 11:52:00,USA,Mac,password,True
user_15,2023-12-30 12:59:00,India,Linux,password,True
user_16,2023-01-06 05:24:00,USA,Android,OAuth,True
user_16,2023-01-06 07:08:00,India,Android,password,True
user_16,2023-01-08 18:31:00,India,Android,OTP,True
user_16,2023-01-13 10:40:00,USA,iOS,OAuth,True
user_16,2023-01-13 12:37:00,USA,iOS,OTP,True
user_16,2023-01-19 21:01:00,Brazil,Mac,password,True
user_16,2023-01-21 23:39:00,USA,Linux,password,True
user_16,2023-01-23 15:30:00,Brazil,iOS,OAuth,True
user_16,2023-01-27 01:09:00,USA,Windows,password,True
user_16,2023-01-28 07:03:00,USA,Mac,password,True
user_16,2023-01-31 12:52:00,India,iOS,OAuth,True
user_16,2023-02-06 22:32:00,USA,Android,OAuth,True
user_16,2023-02-13 12:47:00,USA,Windows,password,False
user_16,2023-02-16 22:40:00,USA,Android,password,True
user_16,2023-02-21 19:31:00,Brazil,Windows,OTP,True
user_16,2023-02-27 04:14:00,USA,Linux,OTP,True
user_16,2023-03-05 04:19:00,USA,Mac,OAuth,True
user_16,2023-03-07 13:34:00,India,Windows,OAuth,True
user_16,2023-03-13 14:10:00,Japan,Android,OAuth,True
user_16,2023-03-20 11:28:00,Japan,Linux,OTP,True
user_16,2023-03-27 09:53:00,Brazil,Linux,OAuth,True
user_16,2023-04-02 23:06:00,Japan,Linux,password,True
user_16,2023-04-09 08:54:00,USA,Android,OTP,True
user_16,2023-04-11 10:11:00,Brazil,Mac,OAuth,True
user_16,2023-04-14 17:40:00,Japan,Windows,password,True
user_16,2023-04-15 00:22:00,USA,Windows,OAuth,True
user_16,2023-04-17 09:08:00,Germany,Android,OTP,True
user_16,2023-04-17 21:43:00,USA,iOS,OAuth,True
user_16,2023-04-20 07:51:00,USA,Mac,OAuth,True
user_16,2023-04-23 12:55:00,USA,Windows,OTP,True
user_16,2023-04-26 23:04:00,India,Linux,password,True
user_16,2023-04-28 06:19:00,India,Linux,OTP,True
user_16,2023-05-04 17:50:00,India,Windows,password,True
user_16,2023-05-06 22:58:00,USA,Linux,OAuth,True
user_16,2023-05-12 09:57:00,Japan,Windows,OAuth,True
user_16,2023-05-13 23:11:00,USA,Android,OAuth,True
user_16,2023-05-17 18:51:00,USA,Android,OAuth,True
user_16,2023-05-18 10:18:00,Brazil,Linux,OAuth,True
user_16,2023-05-22 00:37:00,India,Windows,password,True
user_16,2023-05-28 14:27:00,India,Linux,password,True
user_16,2023-05-30 07:23:00,USA,Windows,OTP,True
user_16,2023-06-03 14:00:00,India,Mac,OAuth,True
user_16,2023-06-10 11:33:00,USA,iOS,password,True
user_16,2023-06-13 23:53:00,Germany,Linux,OAuth,True
user_16,2023-06-14 08:41:00,USA,Windows,OTP,False
user_16,2023-06-17 01:44:00,USA,Linux,password,True
user_16,2023-06-23 01:17:00,USA,Windows,OTP,True
user_16,2023-06-23 11:39:00,Germany,Windows,OTP,True
user_16,2023-06-29 05:59:00,USA,Android,OAuth,True
user_16,2023-07-01 00:13:00,USA,Android,OAuth,True
user_16,2023-07-06 23:22:00,USA,Linux,password,False
user_16,2023-07-08 02:21:00,Brazil,iOS,OAuth,True
user_16,2023-07-09 14:45:00,USA,Windows,OTP,True
user_16,2023-07-14 00:45:00,Germany,iOS,password,True
user_16,2023-07-14 02:02:00,USA,Windows,OAuth,True
user_16,2023-07-20 20:28:00,Brazil,Linux,OTP,True
user_16,2023-07-21 09:13:00,USA,Linux,password,True
user_16,2023-07-27 23:05:00,Germany,Mac,OTP,True
user_16,2023-07-30 06:00:00,USA,Linux,OAuth,True
user_16,2023-08-02 21:18:00,Germany,Windows,OTP,True
user_16,2023-08-04 14:14:00,USA,Windows,password,True
user_16,2023-08-10 23:12:00,India,Mac,OAuth,True
user_16,2023-08-14 23:01:00,India,Linux,password,True
user_16,2023-08-18 04:32:00,India,Mac,password,True
user_16,2023-08-21 17:43:00,India,Linux,OAuth,True
user_16,2023-08-26 19:01:00,USA,Windows,OTP,True
user_16,2023-08-27 08:57:00,USA,Windows,password,True
user_16,2023-09-01 05:34:00,USA,iOS,OAuth,True
user_16,2023-09-06 07:28:00,India,Linux,OTP,True
user_16,2023-09-08 13:44:00,Germany,iOS,password,True
user_16,2023-09-13 21:03:00,India,Windows,OAuth,True
user_16,2023-09-19 05:05:00,USA,Linux,OAuth,True
user_16,2023-09-24 12:20:00,USA,Mac,password,True
user_16,2023-09-27 10:57:00,Japan,Android,password,True
user_16,2023-10-01 05:19:00,Germany,Linux,OTP,True
user_16,2023-10-06 18:36:00,USA,Android,password,True
user_16,2023-10-10 18:44:00,USA,Mac,OTP,True
user_16,2023-10-14 18:05:00,India,Mac,OAuth,True
user_16,2023-10-15 22:21:00,USA,Windows,OTP,True
user_16,2023-10-22 06:22:00,India,Linux,OAuth,True
user_16,2023-10-27 12:24:00,USA,Android,password,True
user_16,2023-10-30 07:06:00,India,Android,OTP,True
user_16,2023-10-31 01:18:00,USA,iOS,OTP,True
user_16,2023-11-05 00:20:00,India,Linux,OAuth,True
user_16,2023-11-07 16:59:00,USA,Windows,OAuth,False
user_16,2023-11-14 05:56:00,Brazil,Windows,OAuth,True
user_16,2023-11-21 00:52:00,USA,iOS,password,True
user_16,2023-11-26 02:36:00,USA,Android,password,True
user_16,2023-12-02 22:07:00,USA,iOS,OTP,True
user_16,2023-12-06 15:41:00,USA,Windows,password,True
user_16,2023-12-09 03:16:00,Brazil,iOS,OAuth,True
user_16,2023-12-09 03:29:00,Germany,Mac,OTP,False
user_16,2023-12-15 04:43:00,USA,iOS,OAuth,True
user_16,2023-12-20 06:59:00,USA,Linux,OTP,True
user_16,2023-12-26 18:52:00,Germany,Linux,OTP,True
user_16,2023-12-30 17:02:00,Japan,iOS,password,True
user_16,2024-01-05 12:34:00,USA,Mac,OTP,True
user_16,2024-01-06 05:46:00,USA,iOS,password,True
user_16,2024-01-06 06:09:00,Germany,Linux,password,True
user_16,2024-01-09 11:22:00,Brazil,Mac,OTP,True
user_17,2023-01-07 17:19:00,USA,Linux,OAuth,True
user_17,2023-01-12 02:00:00,USA,Android,OAuth,True
user_17,2023-01-14 11:50:00,India,Android,password,True
user_17,2023-01-16 15:23:00,India,Linux,OTP,True
user_17,2023-01-18 09:40:00,USA,Mac,password,True
user_17,2023-01-18 13:00:00,USA,Windows,password,True
user_17,2023-01-24 02:04:00,India,Mac,password,True
user_17,2023-01-25 15:42:00,India,Android,OTP,True
user_17,2023-02-01 12:54:00,Japan,iOS,password,True
user_17,2023-02-06 17:08:00,India,iOS,OTP,True
user_17,2023-02-11 02:21:00,USA,Mac,OTP,True
user_17,2023-02-17 23:36:00,USA,Android,OAuth,True
user_17,2023-02-20 16:24:00,Germany,Linux,OTP,True
user_17,2023-02-26 21:42:00,India,Windows,password,True
user_17,2023-03-05 09:00:00,USA,Linux,password,True
user_17,2023-03-11 23:37:00,USA,Windows,password,True
user_17,2023-03-17 23:31:00,Japan,Linux,OTP,False
user_17,2023-03-23 20:50:00,USA,iOS,password,True
user_17,2023-03-26 15:57:00,USA,Windows,OAuth,True
user_17,2023-04-01 19:21:00,Germany,Linux,OAuth,True
user_17,2023-04-02 09:55:00,Japan,iOS,password,True
user_17,2023-04-07 18:06:00,USA,Android,OAuth,True
user_17,2023-04-11 12:47:00,USA,Linux,OTP,True
user_17,2023-04-13 10:41:00,USA,iOS,OAuth,False
user_17,2023-04-16 21:52:00,Germany,iOS,OTP,True
user_17,2023-04-17 14:48:00,India,iOS,password,True
user_17,2023-04-24 03:23:00,USA,Linux,OAuth,True
user_17,2023-04-24 11:00:00,USA,Windows,password,True
user_17,2023-04-30 05:13:00,USA,Linux,OTP,True
user_17,2023-05-01 17:34:00,India,Linux,OTP,True
user_17,2023-05-01 21:36:00,Germany,iOS,password,True
user_17,2023-05-08 15:21:00,Germany,Android,OTP,True
user_17,2023-05-10 15:24:00,USA,Mac,OTP,True
user_17,2023-05-12 16:56:00,Germany,Windows,OTP,True
user_17,2023-05-13 16:08:00,Japan,iOS,password,True
user_17,2023-05-19 07:43:00,Germany,Android,OTP,True
user_17,2023-05-22 00:51:00,India,Mac,password,True
user_17,2023-05-28 14:46:00,Germany,Linux,password,True
user_17,2023-05-31 15:07:00,Germany,Windows,password,False
user_17,2023-06-02 13:02:00,USA,Android,OTP,True
user_17,2023-06-07 23:15:00,Germany,iOS,password,True
user_17,2023-06-12 07:07:00,India,Android,OTP,True
user_17,2023-06-15 06:59:00,USA,Android,password,True
user_17,2023-06-18 14:00:00,Japan,Android,OTP,True
user_17,2023-06-22 04:22:00,Japan,Windows,password,True
user_17,2023-06-28 05:36:00,India,Android,OAuth,True
user_17,2023-07-01 08:12:00,USA,Linux,password,True
user_17,2023-07-04 06:05:00,India,Android,OTP,True
user_17,2023-07-07 00:16:00,Germany,iOS,password,True
user_17,2023-07-12 22:24:00,USA,Mac,OTP,True
user_17,2023-07-19 04:06:00,USA,Windows,password,True
